customAuthorName,title_s,docType_s,primaryDomain_s,openAccess_bool,publicationDate_s,submittedDate_s,instStructName_s,structCountry_s
Stéphane Perrin,['Does Carbon-14 release from irradiated zircaloy claddings ?'],COMM,chim.radio,False,2017-09-10,2020-02-07 11:32:12,"['Université de Nantes', 'Institut National de Physique Nucléaire et de Physique des Particules du CNRS', 'IMT Atlantique', 'Université Paris-Sud - Paris 11', 'Institut National de Physique Nucléaire et de Physique des Particules du CNRS', 'EDF', ""Commissariat à l'énergie atomique et aux énergies alternatives"", 'Université Paris-Saclay', 'Agence Nationale pour la Gestion des Déchets Radioactifs']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphane Perrin,['Uncertainty management of situations in a housing use context'],COMM,info.info-mo,True,2017-06,2019-10-22 10:47:33,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Stéphane Perrin,['Temporal Information Modelling in the Context of Intelligent Instruments'],COMM,phys.phys.phys-ins-det,True,2003-07,2018-03-29 10:07:34,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Stéphane Perrin,['States measurement in a context of intelligent connected furnitures'],COMM,phys.phys.phys-ins-det,False,2016-08-03,2016-10-03 17:38:37,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Stéphane Perrin,"[""Méthodes d'Intelligence Artificielle pour mesurer les troubles sensoriels de l'autisme"", 'Artificial Intelligence methods to help measure autism sensory disorders']",POSTER,shs,True,2022-06-30,2023-09-15 11:02:23,"['Université Savoie Mont Blanc', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphane Perrin,['Sphere choice in Mirau interferometric microsphere assisted profilometry'],COMM,spi.opti,True,2022-05-30,2022-11-18 14:08:53,"[""École Nationale du Génie de l'Eau et de l'Environnement de Strasbourg"", 'Université de Strasbourg', 'Université de Strasbourg', 'Université de Haute-Alsace (UHA) Mulhouse - Colmar', 'Institut National de la Santé et de la Recherche Médicale', 'Institut de Chimie - CNRS Chimie', 'Université de Strasbourg', 'Université de Haute-Alsace (UHA) Mulhouse - Colmar', 'Université Ferhat-Abbas Sétif 1 [Sétif]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'dz']"
Stéphane Perrin,['Super-resolution imaging through microspheres'],COMM,phys.phys,True,2020-04-01,2022-07-11 23:02:15,"[""École Nationale du Génie de l'Eau et de l'Environnement de Strasbourg"", 'Université de Strasbourg', 'Université de Strasbourg', 'Université de Haute-Alsace (UHA) Mulhouse - Colmar', 'Institut National de la Santé et de la Recherche Médicale', 'Institut de Chimie - CNRS Chimie', 'Université de Strasbourg', 'Université de Haute-Alsace (UHA) Mulhouse - Colmar']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphane Perrin,['Corrosion mechanisms of Ni-base alloys in pressurized water reactor primary conditions'],ART,spi.gproc,False,2008,2011-05-03 10:23:39,"['Université Paris-Saclay', 'SPIN']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphane Perrin,['Le modèle de Mampel par Monte-Carlo'],COMM,info.info-mo,False,2002-03,2012-10-24 15:36:01,"['Centre G2I', 'SPIN']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphane Perrin,['Direct imaging of optical fiber microlens beam focusing'],COMM,spi.opti,False,2021,2023-02-28 23:00:48,"[""École Nationale du Génie de l'Eau et de l'Environnement de Strasbourg"", 'Université de Strasbourg', 'Université de Strasbourg', 'Université de Haute-Alsace (UHA) Mulhouse - Colmar', 'Institut National de la Santé et de la Recherche Médicale', 'Institut de Chimie - CNRS Chimie', 'Université de Strasbourg', 'Université de Haute-Alsace (UHA) Mulhouse - Colmar']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphane Perrin,"[""Mise en perspective des relations commerciales de l'Union européenne avec les Etats ACP""]",COMM,shs.droit,False,2008-06,2008-06-12 11:22:23,['Université de Rennes'],"['fr', 'fr', 'fr']"
Stéphane Perrin,"[""Query's Reply Generating from Sensors Regarding the Consumer's Constraints Application Using MAS""]",COMM,spi.signal,True,2008-08,2011-12-03 07:00:17,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Stéphane Perrin,['A low-cost machine learning process for gait measurement using an electrostatic sensors network'],ART,info.info-ai,True,2024-03,2024-09-13 11:16:26,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Stéphan Plassart,"['A Discrete Time Markov Decision Process for Energy Minimization Under Deadline Constraints', ""Un processus à décision de Markov en temps discret pour minimiser l'énergie sous des contraintes d'échéances""]",REPORT,info,True,2019-12-03,2019-12-03 17:40:46,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Grenoble Alpes [2016-2019]', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Grenoble Alpes [2016-2019]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,['Feasibility of on-line speed policies in real-time systems'],ART,info,True,2020-04-27,2020-04-29 18:21:59,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,['A Linear Time Algorithm Computing the Optimal Speeds Minimizing Energy Under Real-Time Constraints'],REPORT,info.info-pf,True,2020-04-10,2020-04-10 17:56:38,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,"['Dynamic Speed Scaling Minimizing Expected Energy Consumption for Real-Time Tasks', ""Sélection en-ligne de la vitesse minimisant l'énergie dans les systèmes temps-réels""]",REPORT,info,True,2017-10-06,2017-11-22 15:12:46,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Grenoble Alpes [2016-2019]', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Grenoble Alpes [2016-2019]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,"['A Linear Time Algorithm for Computing Off-line Speed Schedules Minimizing Energy Consumption', ""Un algorithme hors-ligne en temps linéaire pour calculer les vitesses du processeur qui minimisent la consommation d'énergie""]",COMM,info,True,2019-11-13,2019-11-20 11:34:52,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Grenoble Alpes [2016-2019]', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Grenoble Alpes [2016-2019]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,['Dynamic Speed Scaling Minimizing Expected Energy Consumption for Real-Time Tasks'],ART,info,True,2020-07-04,2020-07-03 10:13:14,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,"['Online optimization in dynamic real-time systems', 'Optimisation en-ligne pour les systèmes dynamiques en temps-réel']",THESE,info.info-os,True,2020-06-16,2020-11-05 16:19:09,"['Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,['Discrete and Continuous Optimal Control for Energy Minimization in Real-Time Systems'],COMM,info,True,2020-09-23,2020-11-23 18:39:41,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Ecole Polytechnique Fédérale de Lausanne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'ch']"
Stéphan Plassart,"['An MDP-Based Solution for the Energy Minimization of Non-Clairvoyant Hard Real-Time Systems', ""Une solution basée sur les MDP pour la minimisation de l'énergie des systèmes temps réel durs non clairvoyants""]",ART,info,True,2024-12-05,2024-11-04 21:24:59,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Savoie Mont Blanc', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,"['Feasibility of on-line speed policies in real-time systems', 'Faisabilité des politiques en-ligne dans les systèmes temps-réel']",REPORT,info,True,2019-11-20,2019-11-20 10:56:57,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Grenoble Alpes [2016-2019]', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Grenoble Alpes [2016-2019]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Stéphan Plassart,['A Pseudo-Linear Time Algorithm for the Optimal Discrete Speed Minimizing Energy Consumption'],ART,info,True,2021,2020-11-30 12:17:19,"['Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Institut National de Recherche en Informatique et en Automatique', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Ecole Polytechnique Fédérale de Lausanne']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'ch']"
Frédéric Pourraz,['Client-Oriented Preferences Model for QoS Aggregation in Service-Based Applications'],COUV,info.info-se,False,2012-12-01,2013-01-11 09:31:05,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['A Multilevel Clustering Method for\xa0Risky Areas in\xa0the\xa0Context of\xa0Avalanche Danger Management'],COUV,info.info-cv,True,2022-07-04,2022-07-20 11:06:26,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Description des services MES et de leurs opérations'],REPORT,info.info-se,False,2011-02,2011-09-10 19:48:18,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Classification des précipitations sur les massifs alpins français'],COMM,info,True,2021-09-13,2021-09-09 15:39:25,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['An Architecture-Centric Approach for Managing the Evolution of EAI Services-Oriented Architecture'],COMM,info.info-se,False,2006-05,2010-09-01 18:41:31,"['Université Savoie Mont Blanc', 'Université de Bretagne Sud']","['fr', 'fr', 'fr', 'fr']"
Frédéric Pourraz,['PSLA: a PaaS Level SLA Description Language'],COMM,info.info-dc,False,2014-03-11,2014-06-06 15:22:23,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['QoS aggregation for service orchestrations based on workflow pattern rules and MCDM method: evaluation at design time and runtime'],ART,info.info-se,False,2013-03,2012-11-20 14:29:20,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Visual analytics for aiding decisions of ski touring itinerary in a risky snow avalanche environment'],COMM,info.info-ts,False,2017-07-31,2017-12-28 16:00:05,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Modèle logique avancé - version V1'],REPORT,info,False,2013-10-18,2015-03-06 11:50:54,"[""Ecole Nationale Supérieure d'Informatique pour l'Industrie et l'Entreprise"", 'Conservatoire National des Arts et Métiers [CNAM]', 'Université de Montpellier', 'Institut National de Recherche en Informatique et en Automatique', 'Mines Nantes', 'École des Mines de Paris', 'Université Savoie Mont Blanc', 'Ecole Nationale Supérieure des Télécommunications']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Frédéric Pourraz,"['A Recommender System in a Touristic Context', 'Système de Recommandation dans un Contexte Touristique']",COMM,info,False,2019-04-11,2019-12-09 16:15:36,"['Université Savoie Mont Blanc', ""Commissariat à l'énergie atomique et aux énergies alternatives""]","['fr', 'fr', 'fr']"
Frédéric Pourraz,['Exemples de mise en oeuvre de la description des services MES et de leurs opérations'],REPORT,info.info-se,False,2011-02,2011-09-10 19:44:41,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['A Global System for Avalanche Risk Assessment'],COMM,info.info-cv,True,2022-06-15,2022-07-20 11:10:37,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['π-Diapason : un langage pour la formalisation des architectures orientées services Web'],COMM,info.info-se,False,2006-09,2010-09-03 09:29:35,"['Université Savoie Mont Blanc', 'Université de Bretagne Sud']","['fr', 'fr', 'fr', 'fr']"
Frédéric Pourraz,['AN INNOVATIVE PROTOCOL FOR CONDUCTING AND EXPLOITING SNOW TESTS: THE OUTCOME OF A RELIABLE FIELD EXPERIMENT AND THE DEVELOPMENT OF DIGITAL TOOLS ON SMARTPHONE'],COMM,info,True,2023-10-08,2024-02-16 11:53:06,"['Université Savoie Mont Blanc', 'Avalanches : Localisation, Etudes, Actions']","['fr', 'fr', 'fr', 'fr']"
Frédéric Pourraz,['Interopérabilité des progiciels du domaine du MES supportée par une approche à base de services - Avancement du projet au 30 septembre 2009'],REPORT,info.info-se,False,2009-09,2011-09-10 19:01:17,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"[""Conception et formalisation d'un système de recommandation de prestations touristiques""]",COMM,info,True,2019-06-11,2019-07-24 08:10:47,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Interopérabilité des progiciels du domaine du MES supportée par une approche à base de services - Avancement du projet au 30 octobre 2010'],REPORT,info.info-se,False,2010-12,2011-09-10 19:06:39,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Multi-Criteria Decision Making Method for Quality of Service Aggregation'],COMM,info.info-se,False,2011-08,2011-09-10 18:39:16,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['SYNTHESIS: THE ONLINE TOOL PROVIDING EASY ACCESS AND SYSTEMATIC CROSS-CHECKING OF ALL USEFUL INFORMATION FOR AVALANCHE DANGER ASSESSMENT'],COMM,info,True,2023-10-08,2024-02-20 10:42:38,"['Université Savoie Mont Blanc', ""Institut Départemental d'Analyse et de Conseil"", '36tribus', 'Avalanches : Localisation, Etudes, Actions']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Frédéric Pourraz,"['Diapason, une approche à base de services support aux entreprises étendues']",COMM,info.info-se,False,2009-05,2011-01-31 18:04:48,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"[""Illustration d'utilisation des services Web de la cartographie et scénarios fonctionnels MES""]",REPORT,info.info-se,False,2011-03,2011-09-10 19:23:13,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Cartographie des services MES et de leurs opérations'],REPORT,info.info-se,False,2011-02,2011-09-10 19:26:33,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"[""Une Architecture pour l'Ingénierie des Systèmes d'Information à base de Services""]",ART,info.info-se,False,2011-02,2011-02-04 13:20:51,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Can we see the unseen? To better understand crack propagation a the origin of an avalanche and related physical principles'],COMM,info,True,2024-09-23,2024-12-20 11:03:03,"[""Commissariat à l'énergie atomique et aux énergies alternatives"", 'Avalanches : Localisation, Etudes, Actions', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Frédéric Pourraz,"[""Fuzzification de la distance d'arrêt des avalanches dans les Alpes françaises pour l'aide à la décision en ski de randonnée""]",COMM,info.info-it,True,2021-10-21,2024-02-16 13:22:09,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Opendil : un environnement de génie logiciel centré architecture'],REPORT,info.info-se,False,2010-01,2011-09-11 09:01:46,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Measuring The Satisfaction Degree Of Quality Attributes Requirements For Services Orchestrations'],COMM,info.info-se,False,2011-04,2011-09-10 11:13:10,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Quality Of Service Aggregation In E-Business Applications'],COMM,info.info-se,False,2011-07,2011-09-10 18:32:30,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"[""Systèmes logiciels de fusion d'informations adaptatifs""]",COMM,info.info-se,False,2010-03,2011-01-31 18:15:32,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"[""Cadre conceptuel pour la modélisation et la supervision d'architectures à base de services. Une approche pour l'ingénierie des SI à base de services""]",ART,info.info-se,False,2011-11,2011-10-27 17:57:20,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['Diapason : une approche formelle et centrée architecture pour la composition évolutive de services Web'],OTHER,info.info-se,False,2007-12-10,2010-09-04 12:03:07,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"[""Architectures orientées services pour les systèmes d'information d'entreprises agiles""]",COMM,info.info-se,False,2010-05,2011-01-31 18:10:15,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"[""Diapason : langages et outils pour l'orchestration dynamique de services""]",COMM,info.info-se,False,2009-03,2011-01-31 18:20:26,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,['CRISTAL: A FRAMEWORK AND TOOLS FOR RESPONSIBLE DECISION-MAKING'],COMM,info,True,2023-10-08,2024-02-22 12:26:52,"['Université Savoie Mont Blanc', 'Avalanches : Localisation, Etudes, Actions']","['fr', 'fr', 'fr']"
Frédéric Pourraz,['QoS Aggregation in Service Orchestrations Based on The Choquet Integral'],COMM,info.info-se,False,2011-10,2011-12-09 11:44:39,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"[""Agrégation d'attributs qualité pour la supervision des orchestrations de services""]",COMM,info.info-se,False,2011-06,2011-09-10 18:56:16,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Frédéric Pourraz,"['OPTICAL MONITORING OF AVALANCHE REALEASE ZONES IN BESSANS, HAUTE MAURIENNE VALLEY, FRANCE, WITH A REMOTE AND ENERGY SELF-SUFFICIENT CAMERA SYSTEM']",COMM,info,True,2024-09-23,2024-12-20 10:55:39,"['Université Savoie Mont Blanc', 'Avalanches : Localisation, Etudes, Actions', 'GEOPREVENT', 'Conseil Départemental de Savoie']","['fr', 'fr', 'fr', 'ch', 'fr']"
Frédéric Pourraz,['EVALUATION AND IMPROVEMENT OF SNOW STABILITY TESTS BASED ON MEASUREMENTS ASSOCIATED WITH REAL AVALANCHES'],COMM,info,True,2024-09-23,2024-12-20 11:06:36,"['Avalanches : Localisation, Etudes, Actions', 'Université Savoie Mont Blanc', 'Conseil Départemental de Savoie']","['fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Improved hybrid semantic similarity algorithm for terminology application'],COMM,info,False,2016-08-03,2018-07-30 09:10:45,"['Université Savoie Mont Blanc', 'KETRC, Liaocheng University']","['fr', 'fr', 'fr']"
Christophe Roche,['HOW TO VALUE AND TRANSMIT NUCLEAR INDUSTRY LONG TERM KNOWLEDGE'],COMM,info,True,2005,2024-09-12 15:22:21,"['EDF', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Représentations formelles en terminologie'],COMM,scco.ling,True,2013-11-08,2016-08-19 11:03:38,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Ontoreverse : mieux comprendre les logiciels pour réduire leurs coûts de maintenance'],OTHER,scco,False,2015-04,2019-03-11 02:09:53,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Structuring Humanities’ Data through Formal Domain Ontologies'],COMM,shs.museo,False,2018-12-07,2018-09-10 13:20:57,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['LESS Can Indeed Be More: Linguistic and Conceptual Challenges in the Age of Interoperability'],COMM,scco.ling,True,2016-06,2016-08-18 15:32:13,"['Universidade Nova de Lisboa = NOVA University Lisbon', 'Université Savoie Mont Blanc']","['pt', 'pt', 'pt', 'fr', 'fr']"
Christophe Roche,['Étude comparative de deux méthodes outillées pour la construction de terminologies et d’ontologies'],COMM,scco.ling,True,2020-06-06,2020-07-27 12:22:54,"['Université Paris Descartes - Paris 5', 'Institut National de la Santé et de la Recherche Médicale', 'Université Sorbonne Paris Nord', 'Université Savoie Mont Blanc']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,"['TOTh 2010, Terminology & Ontology: Theories and applications']",PROCEEDINGS,scco.ling,True,2010-06-03,2016-08-20 19:54:32,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Application of Graph transformations to declarative knowledge bases'],ART,info,False,1996,2015-09-02 10:42:08,"['Université Savoie Mont Blanc', 'Université de la Méditerranée - Aix-Marseille 2']","['fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Ontoterminology: A new paradigm for terminology'],COMM,scco.ling,True,2009,2011-09-17 20:04:35,"['Université Savoie Mont Blanc', 'Université Sorbonne Nouvelle - Paris 3', 'Université Paris Diderot - Paris 7', 'Chercheur indépendant']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,"['A terminological and ontology-based approach to e-dictionaries construction: The cases of cork, endometriosis, and Islamic archaeology']",COMM,shs,False,2017-11-17,2019-05-26 21:57:29,"['Universidade Nova de Lisboa = NOVA University Lisbon', 'Université Savoie Mont Blanc']","['pt', 'pt', 'pt', 'fr', 'fr']"
Christophe Roche,['Une démarche ontoterminologique pour la rétro-ingénierie de logiciels'],POSTER,info,False,2015-06-10,2019-03-11 01:54:59,"['Université Savoie Mont Blanc', 'IRISBUS France']","['fr', 'fr', 'fr', 'fr']"
Christophe Roche,['An Ontology-Oriented Approach for Multilingual Knowledge Sharing: the ASTECH Project'],COMM,,False,2010-10,2012-02-29 15:07:54,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Rethinking ISO Principles: the Ontology-oriented Approach'],COMM,scco.ling,False,2013-09-27,2015-07-25 12:36:24,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['TOTh 2013, Terminology & Ontology : Theories and applications']",OUV,scco.ling,False,2015-05-01,2018-07-28 19:16:55,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Distributed problem solving with the K/1 agent-based language'],COMM,info,False,1995-02,2015-09-02 12:05:07,"['Université Savoie Mont Blanc', 'Université Gaston Berger de Saint-Louis Sénégal', 'Institut de Recherche pour le Développement', 'Université Pierre et Marie Curie - Paris 6', ""Institut de la francophonie pour l'informatique"", 'Université Cheikh Anta Diop de Dakar [Sénégal]', 'Université de Caen Normandie', ""École Nationale Supérieure d'Ingénieurs de Caen""]","['fr', 'fr', 'fr', 'sn', 'fr', 'fr', 'cm', 'fr', 'ma', 'sn', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,['From objets to agents: the K/1 agent-based language'],COMM,info,False,1994-06,2015-09-02 12:09:16,"['Université Savoie Mont Blanc', 'Université Gaston Berger de Saint-Louis Sénégal', 'Institut de Recherche pour le Développement', 'Université Pierre et Marie Curie - Paris 6', ""Institut de la francophonie pour l'informatique"", 'Université Cheikh Anta Diop de Dakar [Sénégal]', 'Université de Caen Normandie', ""École Nationale Supérieure d'Ingénieurs de Caen""]","['fr', 'fr', 'fr', 'sn', 'fr', 'fr', 'cm', 'fr', 'ma', 'sn', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Christophe Roche,['Terminologie et Ontologie pour l’Héritage Culturel : Le projet TAO CI'],COMM,info.info-ai,False,2020-11-24,2021-03-15 14:07:13,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"['De la définition formelle du concept à la définition en langue du terme', 'From the Formal Definition of Concept to the Linguistic Definition of Term']",ART,scco.ling,True,2021,2022-01-31 15:46:10,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Conceptualization and term formation: an ontology for chess terminology'],COMM,,False,2010-08,2012-02-29 12:24:36,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['From concurrent engineering to collaborative engineering: an agent-oriented approach'],COMM,info,False,1998-04,2015-09-02 11:34:35,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['TOTh 2013 Proceedings - Terminology & Ontology: Theories and applications'],PROCEEDINGS,scco.ling,True,2013-06-06,2016-08-21 12:00:45,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"[""Conception d'une plateforme de gestion collective des idées innovantes: IM-Station""]",COMM,info,False,2003-12,2019-03-12 14:39:56,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,"[""Le terme et le concept : fondements d'une ontoterminologie""]",COMM,scco.ling,True,2007-06-01,2008-01-08 18:06:12,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Christophe Roche,['Terminology and ontology development in the domain of Islamic archaeology'],COMM,scco.ling,True,2016-06,2016-08-18 15:12:22,"['Universidade Nova de Lisboa = NOVA University Lisbon', 'Université Savoie Mont Blanc']","['pt', 'pt', 'pt', 'fr', 'fr']"
